CustomerKey,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,AddressLine1,AddressLine2,Phone
22523.0,Jon,G,Xu,0.0,1973-07-13,M,,M,jon32@adventure-works.com,40000.0,1.0,Lindenalle 2284,,1 (11) 500 555-0138
22524.0,Michele,F,Hernandez,0.0,1967-12-24,M,,F,michele38@adventure-works.com,40000.0,1.0,"380, avenue de Malakoff",,1 (11) 500 555-0171
22525.0,Julio,C,Gutierrez,0.0,1984-02-03,S,,M,julio11@adventure-works.com,30000.0,4.0,Zollstr 68,,1 (11) 500 555-0117
22526.0,Jamie,,Moreno,0.0,1984-05-25,S,,M,jamie30@adventure-works.com,30000.0,4.0,1113 Ready Road,,1 (11) 500 555-0136
22527.0,Rachel,L,Flores,0.0,1982-12-13,S,,F,rachel60@adventure-works.com,20000.0,0.0,"864, rue Mazagran",,1 (11) 500 555-0148
22528.0,Jaime,,Blanco,0.0,1981-08-07,S,,F,jaime17@adventure-works.com,20000.0,0.0,6728 Palisade Court,,1 (11) 500 555-0112
22529.0,Ross,,Raman,0.0,1980-09-29,S,,M,ross12@adventure-works.com,10000.0,0.0,"3534, rue des Grands Champs",,1 (11) 500 555-0139
22530.0,Kelli,,Jai,0.0,1980-09-24,S,,F,kelli34@adventure-works.com,20000.0,0.0,5448 Nulty Drive,,1 (11) 500 555-0147
22531.0,Tiffany,V,Zhou,0.0,1982-05-20,S,,F,tiffany8@adventure-works.com,20000.0,0.0,"386, rue de Varenne",,1 (11) 500 555-0125
22532.0,Ryan,,Thomas,0.0,1982-02-07,S,,M,ryan50@adventure-works.com,30000.0,0.0,5716 Weatherly Drive,,1 (11) 500 555-0197
22533.0,Jake,,Liu,0.0,1979-08-03,M,,M,jake4@adventure-works.com,20000.0,0.0,Residenz Straße 431,,1 (11) 500 555-0155
22534.0,Suzanne,M,Liang,0.0,1980-08-12,S,,F,suzanne18@adventure-works.com,30000.0,0.0,"336, quai Paul Doumer",,1 (11) 500 555-0116
22535.0,Rachael,M,Prasad,0.0,1986-02-10,M,,F,rachael9@adventure-works.com,40000.0,1.0,6557 Artnell Ct.,,1 (11) 500 555-0111
22536.0,Brianna,,Rogers,0.0,1980-11-18,M,,F,brianna27@adventure-works.com,40000.0,1.0,1356 Grove Way,,1 (11) 500 555-0199
22537.0,Xavier,L,Jenkins,0.0,1979-12-20,S,,M,xavier48@adventure-works.com,20000.0,0.0,Waldstr 76,,1 (11) 500 555-0136
22538.0,Bianca,,Wang,0.0,1978-07-10,S,,F,bianca1@adventure-works.com,10000.0,0.0,3230 Hamilton Ave,,1 (11) 500 555-0173
22539.0,Randall,D,Sanz,0.0,1984-03-07,S,,M,randall22@adventure-works.com,20000.0,0.0,3001 Mt. Etna,,1 (11) 500 555-0177
22540.0,Latasha,L,Ramos,0.0,1979-02-19,S,,F,latasha17@adventure-works.com,20000.0,0.0,370 Treat Blvd,,1 (11) 500 555-0186
22541.0,Stefanie,,Martinez,0.0,1979-06-25,S,,F,stefanie15@adventure-works.com,30000.0,0.0,Im Himmelsweg 27,,1 (11) 500 555-0120
22542.0,Teresa,,Alvarez,0.0,1985-10-04,S,,F,teresa5@adventure-works.com,30000.0,0.0,"57bis, boulevard du Montparnasse",,1 (11) 500 555-0139
22543.0,Jeremy,,Campbell,0.0,1979-02-19,S,,M,jeremy17@adventure-works.com,40000.0,0.0,6897 Pome Court,,520-555-0139
22544.0,Maria,,Evans,0.0,1978-04-02,M,,F,maria44@adventure-works.com,50000.0,1.0,6287 Strasbourg Lane,,486-555-0199
22545.0,Brittany,,Bryant,0.0,1983-06-16,M,,F,brittany16@adventure-works.com,50000.0,1.0,410 Wheel Ave.,,145-555-0142
22546.0,Nicholas,L,Jones,0.0,1982-10-21,M,,M,nicholas5@adventure-works.com,40000.0,4.0,1064 Slavio,,173-555-0158
22547.0,Elijah,C,Flores,0.0,1977-04-01,S,,M,elijah16@adventure-works.com,70000.0,1.0,6465 Brushcreek Dr,,337-555-0173
22548.0,Angela,,Brooks,0.0,1977-03-31,M,,F,angela27@adventure-works.com,70000.0,1.0,1821 Mt. Hood Circle,,142-555-0138
22549.0,Isabel,C,Russell,0.0,1977-01-15,M,,F,isabel19@adventure-works.com,70000.0,1.0,9684 La Vista Avenue,,687-555-0112
22550.0,Kristopher,W,Rana,0.0,1972-03-06,M,,M,kristopher10@adventure-works.com,10000.0,1.0,4663 Hoek Maple Court,,1 (11) 500 555-0197
22551.0,Andy,M,Rubio,0.0,1967-12-24,S,,M,andy24@adventure-works.com,20000.0,1.0,Altendorfer Straße 570,,1 (11) 500 555-0129
22552.0,Andrea,,Rusko,0.0,1968-03-08,S,,F,andrea0@adventure-works.com,20000.0,1.0,"4, avenue des Ternes",,587-555-0100
22553.0,Melinda,C,Vazquez,0.0,1940-12-05,M,,F,melinda10@adventure-works.com,30000.0,1.0,8546 Wilson Court,,1 (11) 500 555-0131
22554.0,Gilbert,,Xu,0.0,1974-11-13,M,,M,gilbert26@adventure-works.com,10000.0,1.0,3128 Second Street,,1 (11) 500 555-0155
22555.0,Ethan,,Taylor,0.0,1964-03-05,M,,M,ethan42@adventure-works.com,20000.0,1.0,"11, avenue du Président-Kennedy",,1 (11) 500 555-0196
22556.0,Oscar,F,Griffin,0.0,1963-10-07,S,,M,oscar7@adventure-works.com,20000.0,1.0,"59, place de la Concorde",,1 (11) 500 555-0176
22557.0,Jason,,Scott,0.0,1962-08-14,S,,M,jason41@adventure-works.com,10000.0,1.0,9944 Maywood Lane,,1 (11) 500 555-0147
22558.0,Ernest,A,Ye,0.0,1968-04-06,M,,M,ernest9@adventure-works.com,10000.0,1.0,3550 Mildred Ln,,1 (11) 500 555-0161
22559.0,Stacy,,Vazquez,0.0,1968-11-08,S,,F,stacy15@adventure-works.com,10000.0,1.0,1453 Asilomar Dr.,,1 (11) 500 555-0179
22560.0,Casey,C,Jai,0.0,1968-07-12,S,,F,casey12@adventure-works.com,10000.0,1.0,8019 Via Romero,,1 (11) 500 555-0159
22561.0,Katie,,Nara,0.0,1962-08-28,S,,F,katie19@adventure-works.com,10000.0,1.0,"94, avenue du Port",,1 (11) 500 555-0189
22562.0,Kelli,W,Li,0.0,1961-10-05,S,,F,kelli3@adventure-works.com,10000.0,2.0,"1281, boulevard Beau Marchais",,1 (11) 500 555-0114
22563.0,Darren,A,Weber,0.0,1961-12-20,S,,M,darren6@adventure-works.com,10000.0,2.0,Parise Straße 6446,,1 (11) 500 555-0160
22564.0,Autumn,A,Sun,0.0,1967-09-20,M,,F,autumn12@adventure-works.com,20000.0,1.0,9192 Dublin Court,,1 (11) 500 555-0115
22565.0,Brenda,L,Subram,0.0,1961-08-11,S,,F,brenda16@adventure-works.com,20000.0,1.0,Pflugstr 8525,,1 (11) 500 555-0113
22566.0,Damien,M,Pal,0.0,1960-07-03,S,,M,damien28@adventure-works.com,10000.0,2.0,2803 E. Cypress Rd.,,1 (11) 500 555-0119
22567.0,Glenn,,Zhu,0.0,1942-07-27,M,,M,glenn15@adventure-works.com,20000.0,1.0,"6, rue de Courtaboeuf",,1 (11) 500 555-0154
22568.0,Autumn,,Wu,0.0,1942-11-19,S,,F,autumn6@adventure-works.com,20000.0,1.0,Am Kreuz 4095,Verkaufsabteilung,1 (11) 500 555-0184
22569.0,Johnny,J,Goel,0.0,1943-06-01,M,,M,johnny21@adventure-works.com,30000.0,1.0,5869 Clayton Road,,1 (11) 500 555-0155
22570.0,Jackson,,Yang,0.0,1945-01-04,S,,M,jackson0@adventure-works.com,30000.0,1.0,4290 Wellington Avenue,,1 (11) 500 555-0111
22571.0,Armando,,Vazquez,0.0,1985-08-09,M,,M,armando15@adventure-works.com,10000.0,0.0,4628 Mountain View Place,,1 (11) 500 555-0113
22572.0,Karen,,Cai,0.0,1986-05-03,M,,F,karen30@adventure-works.com,10000.0,0.0,748 Whitehall Drive,,1 (11) 500 555-0114
22573.0,Lance,,Sanz,0.0,1985-09-23,S,,M,lance20@adventure-works.com,10000.0,0.0,8327 Roundhouse Place,,1 (11) 500 555-0136
22574.0,Randy,B,Zheng,0.0,1984-09-17,M,,M,randy22@adventure-works.com,10000.0,0.0,4798 San Benito Dr.,,1 (11) 500 555-0182
22575.0,Orlando,,Blanco,0.0,1986-02-16,S,,M,orlando15@adventure-works.com,20000.0,0.0,5135 Oak Park Blvd.,,1 (11) 500 555-0153
22576.0,Tony,L,Xu,0.0,1986-06-23,S,,M,tony8@adventure-works.com,20000.0,0.0,8489 Barbie Dr.,,1 (11) 500 555-0154
22577.0,Bryant,S,Sai,0.0,1985-11-30,M,,M,bryant6@adventure-works.com,20000.0,0.0,8500 Byers Rd.,,1 (11) 500 555-0180
22578.0,Juan,P,Vazquez,0.0,1983-04-11,S,,M,juan3@adventure-works.com,10000.0,0.0,2736 Scottsdale Rd,,1 (11) 500 555-0182
22579.0,Kara,,Lal,0.0,1981-10-15,S,,F,kara9@adventure-works.com,10000.0,1.0,7340 Pine Creek Way,,1 (11) 500 555-0174
22580.0,Alexis,,Long,0.0,1984-10-04,S,,F,alexis32@adventure-works.com,10000.0,1.0,3376 Jacaranda Dr.,,1 (11) 500 555-0174
22581.0,Theresa,F,Vazquez,0.0,1985-02-16,M,,F,theresa10@adventure-works.com,20000.0,0.0,5227 Sutton Circle,,1 (11) 500 555-0116
22582.0,Evelyn,D,Madan,0.0,1985-05-16,S,,F,evelyn8@adventure-works.com,20000.0,0.0,8162 Zacatecas,,1 (11) 500 555-0137
22583.0,Troy,R,Sara,0.0,1983-02-09,S,,M,troy11@adventure-works.com,20000.0,0.0,1002 N. Spoonwood Court,,1 (11) 500 555-0139
22584.0,Meagan,,Lopez,0.0,1966-10-03,S,,F,meagan16@adventure-works.com,20000.0,1.0,"36, rue de Berri",,1 (11) 500 555-0135
22585.0,Kelvin,A,He,0.0,1967-01-17,S,,M,kelvin37@adventure-works.com,30000.0,4.0,Alderweg 1849,,1 (11) 500 555-0157
22586.0,Derek,T,Shen,0.0,1972-01-04,M,,M,derek2@adventure-works.com,30000.0,3.0,7884 Power Ave.,,1 (11) 500 555-0174
22587.0,Gina,C,Alonso,0.0,1971-06-22,S,,F,gina8@adventure-works.com,20000.0,1.0,Kapellstr 4924,,1 (11) 500 555-0114
22588.0,Teresa,D,Martin,0.0,1966-04-16,S,,F,teresa1@adventure-works.com,20000.0,1.0,9608 Grammercy Lane,,1 (11) 500 555-0191
22589.0,Cynthia,,Suri,0.0,1965-09-29,S,,F,cynthia4@adventure-works.com,20000.0,1.0,1075 San Miguel Circle,,1 (11) 500 555-0167
22590.0,Oscar,B,Hughes,0.0,1965-04-02,M,,M,oscar19@adventure-works.com,20000.0,2.0,Platz des Landtags 55,,1 (11) 500 555-0132
22591.0,Jon,G,Becker,0.0,1969-04-06,S,,M,jon17@adventure-works.com,30000.0,1.0,Helsenbergbogen 2,,1 (11) 500 555-0155
22592.0,Lindsey,K,Anand,0.0,1965-08-01,S,,F,lindsey22@adventure-works.com,30000.0,3.0,1915 Seawind Dr.,,1 (11) 500 555-0155
22593.0,Thomas,C,Johnson,0.0,1966-03-16,S,,M,thomas61@adventure-works.com,30000.0,3.0,"22, avenue de Malakoff",,1 (11) 500 555-0170
22594.0,Gabriella,S,James,0.0,1966-05-22,M,,F,gabriella5@adventure-works.com,30000.0,3.0,5886 Book Rd,,1 (11) 500 555-0137
22595.0,Nicolas,W,Xie,0.0,1971-09-18,M,,M,nicolas1@adventure-works.com,40000.0,3.0,"64, rue des Grands Champs",,1 (11) 500 555-0111
22596.0,Omar,A,Xu,0.0,1970-05-08,M,,M,omar11@adventure-works.com,30000.0,0.0,4789 Estrada,,1 (11) 500 555-0110
22597.0,Rachael,V,Chandra,0.0,1970-09-21,M,,F,rachael2@adventure-works.com,30000.0,0.0,Kulmer Straße 4636,,1 (11) 500 555-0121
22598.0,Donald,,Sanchez,0.0,1964-09-30,S,,M,donald22@adventure-works.com,30000.0,0.0,Welt Platz 990,,1 (11) 500 555-0141
22599.0,Philip,,Gill,0.0,1965-03-12,M,,M,philip14@adventure-works.com,40000.0,3.0,2988 Wightman Lane,,1 (11) 500 555-0132
22600.0,Maurice,L,Kumar,0.0,1980-08-05,S,,M,maurice8@adventure-works.com,30000.0,1.0,5846 Premier Place,,1 (11) 500 555-0189
22601.0,Aimee,,Gao,0.0,1964-01-21,M,,F,aimee10@adventure-works.com,30000.0,1.0,"67, rue des Berges",,1 (11) 500 555-0111
22602.0,Kelli,,Andersen,0.0,1981-11-01,S,,F,kelli36@adventure-works.com,10000.0,2.0,1826 Village Road,,1 (11) 500 555-0131
22603.0,Autumn,,He,0.0,1981-08-31,S,,F,autumn18@adventure-works.com,10000.0,2.0,"242, avenue de la Gare",,1 (11) 500 555-0182
22604.0,Wyatt,V,Simmons,0.0,1976-03-07,S,,M,wyatt65@adventure-works.com,20000.0,0.0,143 Pecan Pl.,,1 (11) 500 555-0114
22605.0,Derrick,R,Schmidt,0.0,1975-09-02,S,,M,derrick18@adventure-works.com,20000.0,0.0,6084 Norris Court,,1 (11) 500 555-0156
22606.0,Alfredo,C,Hernandez,0.0,1981-03-13,S,,M,alfredo5@adventure-works.com,20000.0,0.0,Karl Liebknecht str 299,,1 (11) 500 555-0142
22607.0,Whitney,Y,Gonzalez,0.0,1975-09-01,S,,F,whitney17@adventure-works.com,20000.0,0.0,Heidestieg Straße 2664,,1 (11) 500 555-0140
22608.0,Arthur,L,Munoz,0.0,1974-11-03,S,,M,arthur31@adventure-works.com,10000.0,2.0,2199 Laverne Way,,1 (11) 500 555-0117
22609.0,Clarence,L,Cai,0.0,1976-01-17,M,,M,clarence14@adventure-works.com,30000.0,0.0,Auf der Krone 493,,1 (11) 500 555-0126
22610.0,Brent,A,Chen,0.0,1976-04-15,M,,M,brent2@adventure-works.com,30000.0,0.0,Kampstr 5998,,1 (11) 500 555-0197
22611.0,Chad,,Deng,0.0,1975-11-10,M,,M,chad2@adventure-works.com,40000.0,0.0,975 Harris Circle,,1 (11) 500 555-0167
22612.0,Franklin,M,Huang,0.0,1974-12-12,S,,M,franklin6@adventure-works.com,20000.0,0.0,"3355, rue de Longchamp",,1 (11) 500 555-0157
22613.0,Dale,M,Luo,0.0,1974-12-18,S,,M,dale5@adventure-works.com,20000.0,0.0,3913 Euclid Ave.,,1 (11) 500 555-0128
22614.0,Tommy,H,Shan,0.0,1980-11-07,S,,M,tommy7@adventure-works.com,30000.0,0.0,7833 Cook Pkwy,,1 (11) 500 555-0113
22615.0,Misty,,Xu,0.0,1974-10-15,S,,F,misty6@adventure-works.com,30000.0,0.0,Postenweg 2428,,1 (11) 500 555-0142
22616.0,Jake,,Zhang,0.0,1975-02-15,S,,M,jake0@adventure-works.com,40000.0,0.0,2901 Ninth Avenue SW Court,,1 (11) 500 555-0179
22617.0,Andres,,Nath,0.0,1986-02-13,M,,M,andres15@adventure-works.com,40000.0,0.0,Wolfgangstraße 10,,1 (11) 500 555-0159
22618.0,Rosa,,Cai,0.0,1975-01-29,M,,F,rosa21@adventure-works.com,40000.0,0.0,302 Camelback Ct.,,1 (11) 500 555-0129
22619.0,Robin,,Hernandez,0.0,1974-08-11,S,,F,robin1@adventure-works.com,50000.0,0.0,Wallstr 824,,1 (11) 500 555-0128
22620.0,Stefanie,R,Suri,0.0,1974-09-10,S,,F,stefanie0@adventure-works.com,50000.0,0.0,Heiderweg 4982,,1 (11) 500 555-0154
22621.0,Xavier,,Davis,0.0,1980-12-05,M,,M,xavier5@adventure-works.com,50000.0,0.0,Winter der Böck 441,,1 (11) 500 555-0173
22622.0,Neil,M,Sanz,0.0,1957-11-10,M,,M,neil19@adventure-works.com,10000.0,3.0,9667 Argonne Drive,,1 (11) 500 555-0153
22623.0,Jamie,M,Suarez,0.0,1957-08-29,S,,M,jamie41@adventure-works.com,10000.0,3.0,Am Grossen Dern 46,,1 (11) 500 555-0146
22624.0,Sandra,,Wu,0.0,1957-04-16,M,,F,sandra13@adventure-works.com,10000.0,3.0,"70, place de la République",,1 (11) 500 555-0167
22625.0,Meagan,,Patel,0.0,1974-01-21,S,,F,meagan3@adventure-works.com,10000.0,3.0,"766, rue de Berri",,1 (11) 500 555-0128
22626.0,Arturo,,Anand,0.0,1973-09-22,S,,M,arturo46@adventure-works.com,10000.0,3.0,"1112, rue des Grands Champs",,1 (11) 500 555-0187
22627.0,Shawna,K,Sharma,0.0,1979-05-14,S,,F,shawna10@adventure-works.com,20000.0,1.0,Hansaallee 59,,1 (11) 500 555-0114
22628.0,Marshall,J,Lu,0.0,1973-12-23,M,,M,marshall10@adventure-works.com,20000.0,1.0,Alderweg 4918,,1 (11) 500 555-0178
22629.0,Matthew,,Rodriguez,0.0,1929-01-30,M,,M,matthew25@adventure-works.com,40000.0,1.0,9222 Roseann Drive,,1 (11) 500 555-0197
22630.0,Roger,,Wu,0.0,1979-10-05,M,,M,roger11@adventure-works.com,30000.0,1.0,5453 James Donlon Blvd.,,1 (11) 500 555-0116
22631.0,Theodore,,Serrano,0.0,1974-03-15,S,,M,theodore17@adventure-works.com,30000.0,1.0,5071 Paradise Ct.,,1 (11) 500 555-0187
22632.0,Tabitha,C,Perez,0.0,1973-10-10,M,,F,tabitha18@adventure-works.com,40000.0,0.0,"244, boulevard d´Albi",,1 (11) 500 555-0169
22633.0,Claudia,E,Zhao,0.0,1974-04-04,S,,F,claudia9@adventure-works.com,40000.0,0.0,Lützowplatz 5928,,1 (11) 500 555-0141
22634.0,Giraldo,Hierro,Sandoval,0.0,1973-11-24,S,,F,giraldo0@adventure-works.com,40000.0,0.0,6526 Creed Ave,,1 (11) 500 555-0196
22635.0,Kristi,L,Hernandez,0.0,1973-07-13,S,,F,kristi0@adventure-works.com,40000.0,0.0,4443 Virginia Lane,,1 (11) 500 555-0182
22636.0,Stacey,E,Zhu,0.0,1979-05-11,S,,F,stacey15@adventure-works.com,40000.0,0.0,8796 Walnut Ave.,,1 (11) 500 555-0175
22637.0,Ana,R,Alexander,0.0,1979-12-13,M,,F,ana17@adventure-works.com,40000.0,0.0,8494 Military Way,,1 (11) 500 555-0181
22638.0,Kristi,,Gutierrez,0.0,1978-10-15,S,,F,kristi6@adventure-works.com,10000.0,3.0,Hunzinger Allee 664,,1 (11) 500 555-0147
22639.0,Lori,M,Munoz,0.0,1983-10-04,S,,F,lori10@adventure-works.com,20000.0,1.0,2934 Bentley St.,,1 (11) 500 555-0132
22640.0,Caleb,,Li,0.0,1972-12-14,M,,M,caleb22@adventure-works.com,20000.0,1.0,6387 Tanager Road,,1 (11) 500 555-0150
22641.0,Abigail,G,Diaz,0.0,1983-09-17,S,,F,abigail70@adventure-works.com,20000.0,1.0,"34, route de Marseille",,1 (11) 500 555-0123
22642.0,Garrett,,Rivera,0.0,1983-10-18,S,,M,garrett21@adventure-works.com,20000.0,1.0,6541 Central Ave.,,1 (11) 500 555-0178
22643.0,Brenda,D,Suri,0.0,1973-05-12,S,,F,brenda4@adventure-works.com,20000.0,1.0,7271 Adelaide St,,1 (11) 500 555-0180
22644.0,Marc,C,Ortega,0.0,1978-03-12,S,,M,marc26@adventure-works.com,30000.0,1.0,Rotthäuser Weg 2200,,1 (11) 500 555-0167
22645.0,Isabella,,Murphy,0.0,1972-08-07,S,,F,isabella89@adventure-works.com,30000.0,1.0,"9955, rue Ste-Honoré",,1 (11) 500 555-0117
22646.0,Cara,H,She,0.0,1972-01-22,S,,F,cara19@adventure-works.com,20000.0,1.0,4612 A St.,,1 (11) 500 555-0171
22647.0,Taylor,D,Martinez,0.0,1973-05-26,S,,F,taylor64@adventure-works.com,40000.0,0.0,"577, avenue de Villiers",,1 (11) 500 555-0150
22648.0,Kaitlin,J,Srini,0.0,1973-04-01,S,,F,kaitlin8@adventure-works.com,40000.0,0.0,"44bis, boulevard Saint Germain",,1 (11) 500 555-0184
22649.0,Corey,,Tang,0.0,1977-08-16,S,,M,corey4@adventure-works.com,30000.0,1.0,"31, place de Fontenoy",,1 (11) 500 555-0128
22650.0,Kristina,J,Suri,0.0,1971-10-18,S,,F,kristina0@adventure-works.com,30000.0,1.0,Kapellstr 4961,,1 (11) 500 555-0187
22651.0,Frederick,,Sara,0.0,1972-05-14,S,,M,frederick9@adventure-works.com,30000.0,1.0,"410, rue de l´Esplanade",,1 (11) 500 555-0190
22652.0,Gilbert,B,Shan,0.0,1971-06-01,S,,M,gilbert31@adventure-works.com,20000.0,2.0,Heidestieg Straße 8224,,1 (11) 500 555-0156
22653.0,Carolyn,F,Dominguez,0.0,1970-12-15,S,,F,carolyn33@adventure-works.com,20000.0,2.0,9678 Redlands Way,,1 (11) 500 555-0199
22654.0,Orlando,,Romero,0.0,1971-03-22,S,,M,orlando9@adventure-works.com,20000.0,2.0,"8, rue de la Comédie",,1 (11) 500 555-0112
22655.0,Lucas,M,Young,0.0,1976-04-12,S,,M,lucas40@adventure-works.com,20000.0,2.0,Alderstr 284,,1 (11) 500 555-0153
22656.0,Willie,T,Goel,0.0,1969-10-23,S,,M,willie38@adventure-works.com,10000.0,5.0,9440 Newell Ave.,,1 (11) 500 555-0186
22657.0,Clinton,,Suarez,0.0,1975-02-15,S,,M,clinton15@adventure-works.com,10000.0,3.0,4037 Trasher Road,,1 (11) 500 555-0133
22658.0,Devin,,Rodriguez,0.0,1970-05-17,S,,M,devin19@adventure-works.com,20000.0,2.0,"30, allée des Princes",,1 (11) 500 555-0149
22659.0,Shawna,,Luo,0.0,1975-02-19,S,,F,shawna6@adventure-works.com,20000.0,2.0,Alderweg 20,,1 (11) 500 555-0185
22660.0,Monica,M,Lopez,0.0,1975-07-13,S,,F,monica16@adventure-works.com,20000.0,2.0,Postfach 11 05 00,,1 (11) 500 555-0183
22661.0,Tracy,,Shan,0.0,1981-01-30,M,,F,tracy9@adventure-works.com,30000.0,1.0,"58, rue des Berges",,1 (11) 500 555-0198
22662.0,Tyrone,S,Carlson,0.0,1969-08-14,M,,M,tyrone17@adventure-works.com,30000.0,1.0,6300 Colfax Street,,1 (11) 500 555-0193
22663.0,Terrence,P,Deng,0.0,1971-08-18,S,,M,terrence2@adventure-works.com,30000.0,2.0,"995, rue de Courtaboeuf",,1 (11) 500 555-0158
22664.0,Dawn,A,Yang,0.0,1971-12-20,M,,F,dawn6@adventure-works.com,40000.0,0.0,"8104bis, boulevard Saint Germain",,1 (11) 500 555-0181
22665.0,Orlando,L,Diaz,0.0,1972-06-11,S,,M,orlando3@adventure-works.com,40000.0,0.0,Zollstr 28,,1 (11) 500 555-0163
22666.0,Mayra,,Srini,0.0,1972-05-15,M,,F,mayra8@adventure-works.com,40000.0,0.0,Herzogstr 5772,,1 (11) 500 555-0116
22667.0,Roy,M,Rana,0.0,1982-10-08,S,,M,roy11@adventure-works.com,40000.0,0.0,2910 Boyd,,1 (11) 500 555-0158
22668.0,Adrienne,Y,Hernandez,0.0,1977-05-24,M,,F,adrienne3@adventure-works.com,40000.0,0.0,4067 Sandiago Drive,,1 (11) 500 555-0125
22669.0,Lindsay,E,Raji,0.0,1977-08-16,S,,F,lindsay21@adventure-works.com,40000.0,0.0,4371 Erie Dr.,,1 (11) 500 555-0180
22670.0,Erika,J,Sanz,0.0,1972-01-29,M,,F,erika17@adventure-works.com,60000.0,0.0,378 Canyon Road,,1 (11) 500 555-0132
22671.0,Wyatt,,King,0.0,1968-10-05,S,,M,wyatt29@adventure-works.com,30000.0,2.0,3980 Bridge,,1 (11) 500 555-0184
22672.0,Crystal,W,Wu,0.0,1969-01-04,S,,F,crystal9@adventure-works.com,30000.0,2.0,7904 Eagle Peak Avenue,,1 (11) 500 555-0151
22673.0,Andy,,Gill,0.0,1969-05-11,S,,M,andy18@adventure-works.com,30000.0,2.0,"76, rue des Berges",,1 (11) 500 555-0152
22674.0,Troy,C,Prasad,0.0,1968-12-20,S,,M,troy10@adventure-works.com,30000.0,2.0,Im Himmelsweg 89,,1 (11) 500 555-0151
22675.0,Alexandra,A,Winston,0.0,1982-01-16,S,,F,alexandra65@adventure-works.com,30000.0,2.0,"7, place Beaubernard",Agence Taillefer,1 (11) 500 555-0160
22676.0,Stefanie,,Jordan,0.0,1976-04-11,S,,F,stefanie1@adventure-works.com,30000.0,2.0,"88, impasse Notre-Dame",,1 (11) 500 555-0157
22677.0,Reginald,,Carlson,0.0,1971-04-11,S,,M,reginald4@adventure-works.com,30000.0,2.0,Marketplatz 5492,,1 (11) 500 555-0173
22678.0,Sydney,,Lee,0.0,1980-09-13,M,,F,sydney84@adventure-works.com,40000.0,1.0,Alte Landstr 722,,1 (11) 500 555-0116
22679.0,Derrick,A,Dominguez,0.0,1969-10-31,M,,M,derrick12@adventure-works.com,40000.0,1.0,Auf der Krone 499,,1 (11) 500 555-0177
22680.0,Lee,D,Suarez,0.0,1969-10-10,M,,M,lee18@adventure-works.com,40000.0,1.0,Heiderplatz 772,,1 (11) 500 555-0192
22681.0,Tristan,T,Barnes,0.0,1969-05-19,S,,M,tristan3@adventure-works.com,30000.0,2.0,"1208, rue Maillard",,1 (11) 500 555-0126
22682.0,Willie,C,Luo,0.0,1969-05-25,S,,M,willie25@adventure-works.com,30000.0,2.0,"76, rue de Berri",,1 (11) 500 555-0143
22683.0,David,,Garcia,0.0,1969-03-02,S,,M,david79@adventure-works.com,30000.0,3.0,"6699, rue de Longchamp",,1 (11) 500 555-0146
22684.0,Lauren,W,Cooper,0.0,1968-11-12,M,,F,lauren9@adventure-works.com,40000.0,1.0,Haberstr 8,,1 (11) 500 555-0116
22685.0,Barbara,,Ma,0.0,1984-11-01,S,,F,barbara25@adventure-works.com,30000.0,3.0,Zollhof 4822,,1 (11) 500 555-0175
22686.0,Wayne,H,Anand,0.0,1984-09-08,S,,M,wayne24@adventure-works.com,30000.0,3.0,3394 Near Drive,,1 (11) 500 555-0127
22687.0,Javier,M,Jiménez,0.0,1969-05-10,M,,M,javier2@adventure-works.com,40000.0,1.0,199 Buskirk Ave,,1 (11) 500 555-0114
22688.0,Seth,,Perez,0.0,1968-03-18,S,,M,seth39@adventure-works.com,30000.0,1.0,Auf dem Ufer 424,,1 (11) 500 555-0157
22689.0,Gilbert,A,Zheng,0.0,1967-10-13,S,,M,gilbert17@adventure-works.com,30000.0,1.0,"8, rue Pierre-Demoulin",,1 (11) 500 555-0167
22690.0,Kurt,C,Luo,0.0,1978-10-07,M,,M,kurt5@adventure-works.com,40000.0,1.0,"10bis, rue des Peupliers",,1 (11) 500 555-0156
22691.0,Gerald,V,Raman,0.0,1967-12-18,M,,M,gerald42@adventure-works.com,40000.0,1.0,"75, avenue de la Gare",,1 (11) 500 555-0164
22692.0,Paula,L,Alonso,0.0,1968-06-09,M,,F,paula11@adventure-works.com,40000.0,1.0,"87, rue de l´Avenir",,1 (11) 500 555-0130
22693.0,Darryl,,Gao,0.0,1967-12-14,M,,M,darryl14@adventure-works.com,40000.0,1.0,Attaché de Presse,,1 (11) 500 555-0115
22694.0,Molly,N,Kapoor,0.0,1983-07-06,S,,F,molly2@adventure-works.com,30000.0,3.0,Westheimer Straße 9,,1 (11) 500 555-0163
22695.0,Darren,,Martin,0.0,1984-02-14,S,,M,darren22@adventure-works.com,30000.0,4.0,5457 Woodcrest Dr.,,1 (11) 500 555-0174
22696.0,Kari,,Vazquez,0.0,1983-01-05,S,,F,kari35@adventure-works.com,20000.0,0.0,"808, quai de Grenelle",,1 (11) 500 555-0162
22697.0,Harold,S,Sara,0.0,1982-12-03,S,,M,harold7@adventure-works.com,20000.0,0.0,"88, impasse Notre-Dame",,1 (11) 500 555-0185
22698.0,Bradley,A,Andersen,0.0,1980-07-08,M,,M,bradley15@adventure-works.com,10000.0,0.0,Midi-Couleurs,,1 (11) 500 555-0155
